fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,target,pH_normalized,sulfate_to_chloride_ratio,density_deviation
8.8,0.44,0.49,2.8,0.083,18.0,111.0,0.9982,3.3,0.6,9.5,5,0.010000000000000231,0.554016620498615,0.0018000000000000238
8.8,0.47,0.49,2.9,0.085,17.0,110.0,0.9982,3.29,0.6,9.8,5,0.020000000000000018,0.5529953917050692,0.0018000000000000238
10.6,0.31,0.49,2.2,0.063,18.0,40.0,0.9976,3.14,0.51,9.8,6,0.16999999999999993,0.47977422389463786,0.0023999999999999577
12.3,0.5,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,5,0.1200000000000001,0.40404040404040403,0.00019999999999997797
12.3,0.5,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,5,0.1200000000000001,0.40404040404040403,0.00019999999999997797
11.7,0.49,0.49,2.2,0.083,5.0,15.0,1.0,3.19,0.43,9.2,5,0.1200000000000001,0.39704524469067404,0.0
12.0,0.28,0.49,1.9,0.074,10.0,21.0,0.9976,2.98,0.66,9.9,7,0.33000000000000007,0.6145251396648045,0.0023999999999999577
11.8,0.33,0.49,3.4,0.093,54.0,80.0,1.0002,3.3,0.76,10.7,7,0.010000000000000231,0.6953339432753889,0.00019999999999997797
7.6,0.51,0.24,2.4,0.091,8.0,38.0,0.998,3.47,0.66,9.6,6,0.16000000000000014,0.6049495875343722,0.0020000000000000018
11.1,0.31,0.49,2.7,0.094,16.0,47.0,0.9986,3.12,1.02,10.6,7,0.18999999999999995,0.9323583180987203,0.0013999999999999568
7.3,0.73,0.24,1.9,0.108,18.0,102.0,0.9967,3.26,0.59,9.3,5,0.050000000000000266,0.5324909747292418,0.0032999999999999696
5.0,0.42,0.24,2.0,0.06,19.0,50.0,0.9917,3.72,0.74,14.0,8,0.41000000000000014,0.6981132075471698,0.008299999999999974
10.2,0.29,0.49,2.6,0.059,5.0,13.0,0.9976,3.05,0.74,10.5,7,0.26000000000000023,0.6987724268177526,0.0023999999999999577
9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,5,0.040000000000000036,0.5258302583025829,0.0012999999999999678
6.6,0.39,0.49,1.7,0.07,23.0,149.0,0.9922,3.12,0.5,11.5,6,0.18999999999999995,0.4672897196261682,0.007800000000000029
9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,5,0.040000000000000036,0.5258302583025829,0.0012999999999999678
9.9,0.49,0.58,3.5,0.094,9.0,43.0,1.0004,3.29,0.58,9.0,5,0.020000000000000018,0.5301645338208408,0.00039999999999995595
7.9,0.72,0.17,2.6,0.096,20.0,38.0,0.9978,3.4,0.53,9.5,5,0.08999999999999986,0.4835766423357664,0.0021999999999999797
8.9,0.595,0.41,7.9,0.086,30.0,109.0,0.9998,3.27,0.57,9.3,5,0.040000000000000036,0.5248618784530386,0.00019999999999997797
12.4,0.4,0.51,2.0,0.059,6.0,24.0,0.9994,3.04,0.6,9.3,6,0.27,0.56657223796034,0.0006000000000000449
11.9,0.58,0.58,1.9,0.071,5.0,18.0,0.998,3.09,0.63,10.0,6,0.2200000000000002,0.5882352941176471,0.0020000000000000018
8.5,0.585,0.18,2.1,0.078,5.0,30.0,0.9967,3.2,0.48,9.8,6,0.10999999999999988,0.44526901669758806,0.0032999999999999696
12.7,0.59,0.45,2.3,0.082,11.0,22.0,1.0,3.0,0.7,9.3,6,0.31000000000000005,0.6469500924214416,0.0
8.2,0.915,0.27,2.1,0.088,7.0,23.0,0.9962,3.26,0.47,10.0,4,0.050000000000000266,0.431985294117647,0.0038000000000000256
13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,6,0.20999999999999996,0.5228758169934641,0.0005999999999999339
7.7,0.835,0.0,2.6,0.081,6.0,14.0,0.9975,3.3,0.52,9.3,5,0.010000000000000231,0.48103607770582796,0.0024999999999999467
13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,6,0.20999999999999996,0.5228758169934641,0.0005999999999999339
8.3,0.58,0.13,2.9,0.096,14.0,63.0,0.9984,3.17,0.62,9.1,6,0.14000000000000012,0.5656934306569342,0.0016000000000000458
8.3,0.6,0.13,2.6,0.085,6.0,24.0,0.9984,3.31,0.59,9.2,6,0.0,0.543778801843318,0.0016000000000000458
9.4,0.41,0.48,4.6,0.072,10.0,20.0,0.9973,3.34,0.79,12.2,7,0.029999999999999805,0.7369402985074627,0.0027000000000000357
8.8,0.48,0.41,3.3,0.092,26.0,52.0,0.9982,3.31,0.53,10.5,6,0.0,0.48534798534798534,0.0018000000000000238
10.1,0.65,0.37,5.1,0.11,11.0,65.0,1.0026,3.32,0.64,10.4,6,0.009999999999999787,0.5765765765765766,0.0025999999999999357
6.3,0.36,0.19,3.2,0.075,15.0,39.0,0.9956,3.56,0.52,12.7,6,0.25,0.4837209302325582,0.0043999999999999595
8.8,0.24,0.54,2.5,0.083,25.0,57.0,0.9983,3.39,0.54,9.2,5,0.08000000000000007,0.49861495844875353,0.0017000000000000348
13.2,0.38,0.55,2.7,0.081,5.0,16.0,1.0006,2.98,0.54,9.4,5,0.33000000000000007,0.4995374653098983,0.0005999999999999339
7.5,0.64,0.0,2.4,0.077,18.0,29.0,0.9965,3.32,0.6,10.0,6,0.009999999999999787,0.5571030640668524,0.0034999999999999476
8.2,0.39,0.38,1.5,0.058,10.0,29.0,0.9962,3.26,0.74,9.8,5,0.050000000000000266,0.6994328922495273,0.0038000000000000256
9.2,0.755,0.18,2.2,0.148,10.0,103.0,0.9969,2.87,1.36,10.2,6,0.43999999999999995,1.1846689895470386,0.0030999999999999917
9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,5,0.18999999999999995,0.5282669138090824,0.00029999999999996696
9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,5,0.18999999999999995,0.5282669138090824,0.00029999999999996696
11.5,0.31,0.51,2.2,0.079,14.0,28.0,0.9982,3.03,0.93,9.8,6,0.28000000000000025,0.8619091751621872,0.0018000000000000238
11.4,0.46,0.5,2.7,0.122,4.0,17.0,1.0006,3.13,0.7,10.2,5,0.18000000000000016,0.6238859180035651,0.0005999999999999339
11.3,0.37,0.41,2.3,0.088,6.0,16.0,0.9988,3.09,0.8,9.3,5,0.2200000000000002,0.7352941176470588,0.0011999999999999789
8.3,0.54,0.24,3.4,0.076,16.0,112.0,0.9976,3.27,0.61,9.4,5,0.040000000000000036,0.5669144981412639,0.0023999999999999577
8.2,0.56,0.23,3.4,0.078,14.0,104.0,0.9976,3.28,0.62,9.4,5,0.03000000000000025,0.5751391465677179,0.0023999999999999577
10.0,0.58,0.22,1.9,0.08,9.0,32.0,0.9974,3.13,0.55,9.5,5,0.18000000000000016,0.5092592592592593,0.0026000000000000467
7.9,0.51,0.25,2.9,0.077,21.0,45.0,0.9974,3.49,0.96,12.1,6,0.18000000000000016,0.8913649025069638,0.0026000000000000467
6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,5,0.1499999999999999,0.6405693950177935,0.00029999999999996696
6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,5,0.1499999999999999,0.6405693950177935,0.00029999999999996696
8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,5,0.04999999999999982,0.4462659380692167,0.0011999999999999789
8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,5,0.04999999999999982,0.4462659380692167,0.0011999999999999789
8.7,0.54,0.26,2.5,0.097,7.0,31.0,0.9976,3.27,0.6,9.3,6,0.040000000000000036,0.5469462169553327,0.0023999999999999577
7.6,0.685,0.23,2.3,0.111,20.0,84.0,0.9964,3.21,0.61,9.3,5,0.10000000000000009,0.549054905490549,0.0036000000000000476
8.7,0.54,0.26,2.5,0.097,7.0,31.0,0.9976,3.27,0.6,9.3,6,0.040000000000000036,0.5469462169553327,0.0023999999999999577
10.4,0.28,0.54,2.7,0.105,5.0,19.0,0.9988,3.25,0.63,9.5,5,0.06000000000000005,0.5701357466063348,0.0011999999999999789
7.6,0.41,0.14,3.0,0.087,21.0,43.0,0.9964,3.32,0.57,10.5,6,0.009999999999999787,0.5243790248390064,0.0036000000000000476
10.1,0.935,0.22,3.4,0.105,11.0,86.0,1.001,3.43,0.64,11.3,4,0.1200000000000001,0.579185520361991,0.0009999999999998899
7.9,0.35,0.21,1.9,0.073,46.0,102.0,0.9964,3.27,0.58,9.5,5,0.040000000000000036,0.5405405405405406,0.0036000000000000476
8.7,0.84,0.0,1.4,0.065,24.0,33.0,0.9954,3.27,0.55,9.7,5,0.040000000000000036,0.5164319248826291,0.0046000000000000485
9.6,0.88,0.28,2.4,0.086,30.0,147.0,0.9979,3.24,0.53,9.4,5,0.06999999999999984,0.4880294659300184,0.0020999999999999908
9.5,0.885,0.27,2.3,0.084,31.0,145.0,0.9978,3.24,0.53,9.4,5,0.06999999999999984,0.488929889298893,0.0021999999999999797
7.7,0.915,0.12,2.2,0.143,7.0,23.0,0.9964,3.35,0.65,10.2,7,0.040000000000000036,0.5686789151356081,0.0036000000000000476
8.9,0.29,0.35,1.9,0.067,25.0,57.0,0.997,3.18,1.36,10.3,6,0.1299999999999999,1.2746016869728212,0.0030000000000000027
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,0.08000000000000007,0.5788982259570495,0.0009000000000000119
9.5,0.59,0.44,2.3,0.071,21.0,68.0,0.9992,3.46,0.63,9.5,5,0.1499999999999999,0.5882352941176471,0.0008000000000000229
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,0.08000000000000007,0.5788982259570495,0.0009000000000000119
9.5,0.59,0.44,2.3,0.071,21.0,68.0,0.9992,3.46,0.63,9.5,5,0.1499999999999999,0.5882352941176471,0.0008000000000000229
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,0.08000000000000007,0.5788982259570495,0.0009000000000000119
7.8,0.64,0.1,6.0,0.115,5.0,11.0,0.9984,3.37,0.69,10.1,7,0.06000000000000005,0.6188340807174888,0.0016000000000000458
7.3,0.67,0.05,3.6,0.107,6.0,20.0,0.9972,3.4,0.63,10.1,5,0.08999999999999986,0.5691056910569106,0.0028000000000000247
8.3,0.845,0.01,2.2,0.07,5.0,14.0,0.9967,3.32,0.58,11.0,4,0.009999999999999787,0.5420560747663551,0.0032999999999999696
8.7,0.48,0.3,2.8,0.066,10.0,28.0,0.9964,3.33,0.67,11.2,7,0.020000000000000018,0.6285178236397748,0.0036000000000000476
6.7,0.42,0.27,8.6,0.068,24.0,148.0,0.9948,3.16,0.57,11.3,6,0.1499999999999999,0.5337078651685393,0.005199999999999982
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,0.41999999999999993,0.4520795660036166,0.0013999999999999568
9.8,0.88,0.25,2.5,0.104,35.0,155.0,1.001,3.41,0.67,11.2,5,0.10000000000000009,0.6068840579710145,0.0009999999999998899
15.9,0.36,0.65,7.5,0.096,22.0,71.0,0.9976,2.98,0.84,14.9,5,0.33000000000000007,0.7664233576642335,0.0023999999999999577
9.4,0.33,0.59,2.8,0.079,9.0,30.0,0.9976,3.12,0.54,12.0,6,0.18999999999999995,0.5004633920296572,0.0023999999999999577
8.6,0.47,0.47,2.4,0.074,7.0,29.0,0.9979,3.08,0.46,9.5,5,0.22999999999999998,0.42830540037243947,0.0020999999999999908
9.7,0.55,0.17,2.9,0.087,20.0,53.0,1.0004,3.14,0.61,9.4,5,0.16999999999999993,0.5611775528978841,0.00039999999999995595
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,0.41999999999999993,0.4520795660036166,0.0013999999999999568
12.0,0.5,0.59,1.4,0.073,23.0,42.0,0.998,2.92,0.68,10.5,7,0.3900000000000001,0.6337371854613235,0.0020000000000000018
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6,0.009999999999999787,0.7541899441340782,0.0027000000000000357
7.1,0.84,0.02,4.4,0.096,5.0,13.0,0.997,3.41,0.57,11.0,4,0.10000000000000009,0.5200729927007298,0.0030000000000000027
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6,0.009999999999999787,0.7541899441340782,0.0027000000000000357
7.5,0.42,0.31,1.6,0.08,15.0,42.0,0.9978,3.31,0.64,9.0,5,0.0,0.5925925925925926,0.0021999999999999797
7.2,0.57,0.06,1.6,0.076,9.0,27.0,0.9972,3.36,0.7,9.6,6,0.04999999999999982,0.6505576208178437,0.0028000000000000247
10.1,0.28,0.46,1.8,0.05,5.0,13.0,0.9974,3.04,0.79,10.2,6,0.27,0.7523809523809524,0.0026000000000000467
12.1,0.4,0.52,2.0,0.092,15.0,54.0,1.0,3.03,0.66,10.2,5,0.28000000000000025,0.6043956043956044,0.0
9.4,0.59,0.14,2.0,0.084,25.0,48.0,0.9981,3.14,0.56,9.7,5,0.16999999999999993,0.5166051660516605,0.0019000000000000128
8.3,0.49,0.36,1.8,0.222,6.0,16.0,0.998,3.18,0.6,9.5,6,0.1299999999999999,0.4909983633387889,0.0020000000000000018
11.3,0.34,0.45,2.0,0.082,6.0,15.0,0.9988,2.94,0.66,9.2,6,0.3700000000000001,0.609981515711645,0.0011999999999999789
10.0,0.73,0.43,2.3,0.059,15.0,31.0,0.9966,3.15,0.57,11.0,5,0.16000000000000014,0.5382436260623229,0.0033999999999999586
11.3,0.34,0.45,2.0,0.082,6.0,15.0,0.9988,2.94,0.66,9.2,6,0.3700000000000001,0.609981515711645,0.0011999999999999789
6.9,0.4,0.24,2.5,0.083,30.0,45.0,0.9959,3.26,0.58,10.0,5,0.050000000000000266,0.5355493998153278,0.0040999999999999925
8.2,0.73,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,5,0.10999999999999988,0.48417132216014896,0.0031999999999999806
9.8,1.24,0.34,2.0,0.079,32.0,151.0,0.998,3.15,0.53,9.5,5,0.16000000000000014,0.49119555143651533,0.0020000000000000018
8.2,0.73,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,5,0.10999999999999988,0.48417132216014896,0.0031999999999999806
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,6,0.22999999999999998,0.6180811808118081,0.0016000000000000458
9.3,0.41,0.39,2.2,0.064,12.0,31.0,0.9984,3.26,0.65,10.2,5,0.050000000000000266,0.6109022556390977,0.0016000000000000458
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,6,0.22999999999999998,0.6180811808118081,0.0016000000000000458
8.6,0.8,0.11,2.3,0.084,12.0,31.0,0.9979,3.4,0.48,9.9,5,0.08999999999999986,0.4428044280442804,0.0020999999999999908
8.3,0.78,0.1,2.6,0.081,45.0,87.0,0.9983,3.48,0.53,10.0,5,0.16999999999999993,0.49028677150786315,0.0017000000000000348
10.8,0.26,0.45,3.3,0.06,20.0,49.0,0.9972,3.13,0.54,9.6,5,0.18000000000000016,0.5094339622641509,0.0028000000000000247
13.3,0.43,0.58,1.9,0.07,15.0,40.0,1.0004,3.06,0.49,9.0,5,0.25,0.4579439252336448,0.00039999999999995595
8.0,0.45,0.23,2.2,0.094,16.0,29.0,0.9962,3.21,0.49,10.2,6,0.10000000000000009,0.4478976234003656,0.0038000000000000256
8.5,0.46,0.31,2.25,0.078,32.0,58.0,0.998,3.33,0.54,9.8,5,0.020000000000000018,0.5009276437847866,0.0020000000000000018
8.1,0.78,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,5,0.06000000000000005,0.5288007554296507,0.0030000000000000027
9.8,0.98,0.32,2.3,0.078,35.0,152.0,0.998,3.25,0.48,9.4,5,0.06000000000000005,0.44526901669758806,0.0020000000000000018
8.1,0.78,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,5,0.06000000000000005,0.5288007554296507,0.0030000000000000027
7.1,0.65,0.18,1.8,0.07,13.0,40.0,0.997,3.44,0.6,9.1,5,0.1299999999999999,0.5607476635514018,0.0030000000000000027
9.1,0.64,0.23,3.1,0.095,13.0,38.0,0.9998,3.28,0.59,9.7,5,0.03000000000000025,0.5388127853881278,0.00019999999999997797
7.7,0.66,0.04,1.6,0.039,4.0,9.0,0.9962,3.4,0.47,9.4,5,0.08999999999999986,0.4523580365736285,0.0038000000000000256
8.1,0.38,0.48,1.8,0.157,5.0,17.0,0.9976,3.3,1.05,9.4,5,0.010000000000000231,0.9075194468452895,0.0023999999999999577
7.4,1.185,0.0,4.25,0.097,5.0,14.0,0.9966,3.63,0.54,10.7,3,0.31999999999999984,0.4922515952597995,0.0033999999999999586
9.2,0.92,0.24,2.6,0.087,12.0,93.0,0.9998,3.48,0.54,9.8,5,0.16999999999999993,0.49678012879484823,0.00019999999999997797
8.6,0.49,0.51,2.0,0.422,16.0,62.0,0.9979,3.03,1.17,9.0,5,0.28000000000000025,0.8227848101265822,0.0020999999999999908
9.0,0.48,0.32,2.8,0.084,21.0,122.0,0.9984,3.32,0.62,9.4,5,0.009999999999999787,0.5719557195571955,0.0016000000000000458
9.0,0.47,0.31,2.7,0.084,24.0,125.0,0.9984,3.31,0.61,9.4,5,0.0,0.562730627306273,0.0016000000000000458
5.1,0.47,0.02,1.3,0.034,18.0,44.0,0.9921,3.9,0.62,12.8,6,0.5899999999999999,0.5996131528046421,0.007900000000000018
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,0.16000000000000014,0.6285178236397748,0.0028000000000000247
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,0.16000000000000014,0.6285178236397748,0.0028000000000000247
9.4,0.615,0.28,3.2,0.087,18.0,72.0,1.0001,3.31,0.53,9.7,5,0.0,0.4875804967801288,9.999999999998899e-05
11.8,0.38,0.55,2.1,0.071,5.0,19.0,0.9986,3.11,0.62,10.8,6,0.20000000000000018,0.5788982259570495,0.0013999999999999568
10.6,1.02,0.43,2.9,0.076,26.0,88.0,0.9984,3.08,0.57,10.1,6,0.22999999999999998,0.5297397769516727,0.0016000000000000458
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,0.16000000000000014,0.6285178236397748,0.0028000000000000247
7.0,0.64,0.02,2.1,0.067,9.0,23.0,0.997,3.47,0.67,9.4,6,0.16000000000000014,0.6279287722586693,0.0030000000000000027
7.5,0.38,0.48,2.6,0.073,22.0,84.0,0.9972,3.32,0.7,9.6,4,0.009999999999999787,0.65237651444548,0.0028000000000000247
9.1,0.765,0.04,1.6,0.078,4.0,14.0,0.998,3.29,0.54,9.7,4,0.020000000000000018,0.5009276437847866,0.0020000000000000018
8.4,1.035,0.15,6.0,0.073,11.0,54.0,0.999,3.37,0.49,9.9,5,0.06000000000000005,0.456663560111836,0.0010000000000000009
7.0,0.78,0.08,2.0,0.093,10.0,19.0,0.9956,3.4,0.47,10.0,5,0.08999999999999986,0.43000914913083255,0.0043999999999999595
7.4,0.49,0.19,3.0,0.077,16.0,37.0,0.9966,3.37,0.51,10.5,5,0.06000000000000005,0.4735376044568245,0.0033999999999999586
7.8,0.545,0.12,2.5,0.068,11.0,35.0,0.996,3.34,0.61,11.6,6,0.029999999999999805,0.5711610486891385,0.0040000000000000036
9.7,0.31,0.47,1.6,0.062,13.0,33.0,0.9983,3.27,0.66,10.0,6,0.040000000000000036,0.6214689265536724,0.0017000000000000348
10.6,1.025,0.43,2.8,0.08,21.0,84.0,0.9985,3.06,0.57,10.1,5,0.25,0.5277777777777777,0.0014999999999999458
8.9,0.565,0.34,3.0,0.093,16.0,112.0,0.9998,3.38,0.61,9.5,5,0.06999999999999984,0.5580969807868252,0.00019999999999997797
8.7,0.69,0.0,3.2,0.084,13.0,33.0,0.9992,3.36,0.45,9.4,5,0.04999999999999982,0.4151291512915129,0.0008000000000000229
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5,0.029999999999999805,0.4279069767441861,0.0023999999999999577
9.9,0.74,0.28,2.6,0.078,21.0,77.0,0.998,3.28,0.51,9.8,5,0.03000000000000025,0.47309833024118736,0.0020000000000000018
7.2,0.49,0.18,2.7,0.069,13.0,34.0,0.9967,3.29,0.48,9.2,6,0.020000000000000018,0.4490177736202058,0.0032999999999999696
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5,0.029999999999999805,0.4279069767441861,0.0023999999999999577
7.6,0.46,0.11,2.6,0.079,12.0,49.0,0.9968,3.21,0.57,10.0,5,0.10000000000000009,0.5282669138090824,0.0031999999999999806
8.4,0.56,0.04,2.0,0.082,10.0,22.0,0.9976,3.22,0.44,9.6,5,0.08999999999999986,0.4066543438077634,0.0023999999999999577
7.1,0.66,0.0,3.9,0.086,17.0,45.0,0.9976,3.46,0.54,9.5,5,0.1499999999999999,0.4972375690607735,0.0023999999999999577
8.4,0.56,0.04,2.0,0.082,10.0,22.0,0.9976,3.22,0.44,9.6,5,0.08999999999999986,0.4066543438077634,0.0023999999999999577
8.9,0.48,0.24,2.85,0.094,35.0,106.0,0.9982,3.1,0.53,9.2,5,0.20999999999999996,0.4844606946983547,0.0018000000000000238
7.6,0.42,0.08,2.7,0.084,15.0,48.0,0.9968,3.21,0.59,10.0,5,0.10000000000000009,0.544280442804428,0.0031999999999999806
7.1,0.31,0.3,2.2,0.053,36.0,127.0,0.9965,2.94,1.62,9.5,5,0.3700000000000001,1.5384615384615385,0.0034999999999999476
7.5,1.115,0.1,3.1,0.086,5.0,12.0,0.9958,3.54,0.6,11.2,4,0.22999999999999998,0.5524861878453038,0.0041999999999999815
9.0,0.66,0.17,3.0,0.077,5.0,13.0,0.9976,3.29,0.55,10.4,5,0.020000000000000018,0.5106778087279481,0.0023999999999999577
8.1,0.72,0.09,2.8,0.084,18.0,49.0,0.9994,3.43,0.72,11.1,6,0.1200000000000001,0.6642066420664205,0.0006000000000000449
6.4,0.57,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,5,0.1499999999999999,0.6373008434864106,0.0030000000000000027
6.4,0.57,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,5,0.1499999999999999,0.6373008434864106,0.0030000000000000027
6.4,0.865,0.03,3.2,0.071,27.0,58.0,0.995,3.61,0.49,12.7,6,0.2999999999999998,0.4575163398692811,0.0050000000000000044
9.5,0.55,0.66,2.3,0.387,12.0,37.0,0.9982,3.17,0.67,9.6,5,0.14000000000000012,0.48305695746214855,0.0018000000000000238
8.9,0.875,0.13,3.45,0.088,4.0,14.0,0.9994,3.44,0.52,11.5,5,0.1299999999999999,0.4779411764705882,0.0006000000000000449
7.3,0.835,0.03,2.1,0.092,10.0,19.0,0.9966,3.39,0.47,9.6,5,0.08000000000000007,0.4304029304029304,0.0033999999999999586
7.0,0.45,0.34,2.7,0.082,16.0,72.0,0.998,3.55,0.6,9.5,5,0.23999999999999977,0.55452865064695,0.0020000000000000018
7.7,0.56,0.2,2.0,0.075,9.0,39.0,0.9987,3.48,0.62,9.3,5,0.16999999999999993,0.5767441860465117,0.0012999999999999678
7.7,0.965,0.1,2.1,0.112,11.0,22.0,0.9963,3.26,0.5,9.5,5,0.050000000000000266,0.44964028776978415,0.0037000000000000366
7.7,0.965,0.1,2.1,0.112,11.0,22.0,0.9963,3.26,0.5,9.5,5,0.050000000000000266,0.44964028776978415,0.0037000000000000366
8.2,0.59,0.0,2.5,0.093,19.0,58.0,1.0002,3.5,0.65,9.3,6,0.18999999999999995,0.5946935041171089,0.00019999999999997797
9.0,0.46,0.23,2.8,0.092,28.0,104.0,0.9983,3.1,0.56,9.2,5,0.20999999999999996,0.5128205128205129,0.0017000000000000348
9.0,0.69,0.0,2.4,0.088,19.0,38.0,0.999,3.35,0.6,9.3,5,0.040000000000000036,0.551470588235294,0.0010000000000000009
8.3,0.76,0.29,4.2,0.075,12.0,16.0,0.9965,3.45,0.68,11.5,6,0.14000000000000012,0.6325581395348838,0.0034999999999999476
9.2,0.53,0.24,2.6,0.078,28.0,139.0,0.99788,3.21,0.57,9.5,5,0.10000000000000009,0.5287569573283858,0.0021200000000000108
6.5,0.615,0.0,1.9,0.065,9.0,18.0,0.9972,3.46,0.65,9.2,5,0.1499999999999999,0.6103286384976526,0.0028000000000000247
11.6,0.41,0.58,2.8,0.096,25.0,101.0,1.00024,3.13,0.53,10.0,5,0.18000000000000016,0.4835766423357664,0.00024000000000001798
11.1,0.39,0.54,2.7,0.095,21.0,101.0,1.0001,3.13,0.51,9.5,5,0.18000000000000016,0.4657534246575343,9.999999999998899e-05
7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6,0.20999999999999996,0.6822429906542056,0.0023199999999999887
8.2,0.34,0.38,2.5,0.08,12.0,57.0,0.9978,3.3,0.47,9.0,6,0.010000000000000231,0.4351851851851851,0.0021999999999999797
8.6,0.33,0.4,2.6,0.083,16.0,68.0,0.99782,3.3,0.48,9.4,5,0.010000000000000231,0.44321329639889195,0.0021799999999999597
7.2,0.5,0.18,2.1,0.071,12.0,31.0,0.99761,3.52,0.72,9.6,6,0.20999999999999996,0.6722689075630253,0.0023900000000000032
7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6,0.20999999999999996,0.6822429906542056,0.0023199999999999887
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,0.020000000000000018,0.5050505050505051,0.0019700000000000273
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,0.020000000000000018,0.5050505050505051,0.0019700000000000273
7.6,0.54,0.13,2.5,0.097,24.0,66.0,0.99785,3.39,0.61,9.4,5,0.08000000000000007,0.5560619872379216,0.0021499999999999853
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,0.020000000000000018,0.5050505050505051,0.0019700000000000273
7.8,0.48,0.68,1.7,0.415,14.0,32.0,0.99656,3.09,1.06,9.1,6,0.2200000000000002,0.7491166077738516,0.0034399999999999986
7.8,0.91,0.07,1.9,0.058,22.0,47.0,0.99525,3.51,0.43,10.7,6,0.19999999999999973,0.4064272211720227,0.004750000000000032
6.3,0.98,0.01,2.0,0.057,15.0,33.0,0.99488,3.6,0.46,11.2,6,0.29000000000000004,0.43519394512772,0.005120000000000013
8.1,0.87,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5,0.06000000000000005,0.46125461254612543,0.0034399999999999986
8.1,0.87,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5,0.06000000000000005,0.46125461254612543,0.0034399999999999986
8.8,0.42,0.21,2.5,0.092,33.0,88.0,0.99823,3.19,0.52,9.2,5,0.1200000000000001,0.47619047619047616,0.0017700000000000493
9.0,0.58,0.25,2.8,0.075,9.0,104.0,0.99779,3.23,0.57,9.7,5,0.08000000000000007,0.5302325581395348,0.0022100000000000453
9.3,0.655,0.26,2.0,0.096,5.0,35.0,0.99738,3.25,0.42,9.6,5,0.06000000000000005,0.38321167883211676,0.0026199999999999557
8.8,0.7,0.0,1.7,0.069,8.0,19.0,0.99701,3.31,0.53,10.0,6,0.0,0.4957904583723106,0.002990000000000048
9.3,0.655,0.26,2.0,0.096,5.0,35.0,0.99738,3.25,0.42,9.6,5,0.06000000000000005,0.38321167883211676,0.0026199999999999557
